oid,x,y,target
ZTF18acsjinp,0.1446338,0.13696977,E
ZTF18abntqvr,0.23626097,0.26774877,E
ZTF18abcysrl,0.20329447,0.19551225,E
ZTF18abtpcqb,0.10307763,0.12801747,E
ZTF18abiposa,0.6792979,0.05719337,LPV
ZTF17aaadvdt,0.3015158,0.45641994,E
ZTF18abiodya,0.79910904,0.19642077,LPV
ZTF18aaanckc,0.38372746,0.5584709,RRL
ZTF18abdeaxk,0.46987212,0.32527128,RRL
ZTF17aaafgei,0.09066148,0.18960342,E
ZTF18aabgkmq,0.14715554,0.63912857,E
ZTF18abtmwtl,0.20794891,0.23943783,E
ZTF18aabfdzh,0.2425356,0.407573,E
ZTF17aaaxcxp,0.1099303,0.24697487,E
ZTF18abcosib,0.90838605,0.25509092,RRL
ZTF18abetdgr,0.2631499,0.24840121,E
ZTF18abntqui,0.5160927,0.27273533,RRL
ZTF17aacqeiv,0.12699655,0.28354064,E
ZTF18abcvprt,0.20241924,0.045692768,E
ZTF18absupys,0.24357511,0.24168654,E
ZTF18abtmwvs,0.48576424,0.30319756,RRL
ZTF18aaajxbh,0.17672607,0.29027036,E
ZTF17aabstss,0.2221581,0.37213278,E
ZTF17aaarzhi,0.22950503,0.18603066,RRL
ZTF18acuavhg,0.1872331,0.16933681,E
ZTF18ablvaco,0.23912215,0.07911123,E
ZTF18aapmolo,0.5672571,0.52718526,RRL
ZTF17aaaeyri,0.21360421,0.4695474,E
ZTF18abusqji,0.3864301,0.19782521,RRL
ZTF18acgplgz,0.16322814,0.5683563,E
ZTF17aaadvep,0.8354542,0.3892353,RRL
ZTF18aavauuw,0.43339682,0.038882427,Periodic-Other
ZTF17aaasyig,0.45685083,0.34363577,RRL
ZTF18abgrats,0.08192409,0.053627428,E
ZTF18aaaeulc,0.22451678,0.43756396,E
ZTF18aaabpqs,0.19389197,0.21311797,RRL
ZTF18actbfjl,0.24231063,0.19488586,E
ZTF18aapvqch,0.56179315,0.46468577,RRL
ZTF18abcxriy,0.23632835,0.38000333,E
ZTF18acavold,0.5582697,0.2514015,RRL
ZTF18abetdfv,0.05231433,0.14266789,E
ZTF18abnjuit,0.30452186,0.066530205,E
ZTF18acryhju,0.09364423,0.21329202,E
ZTF17aabthcq,0.16265066,0.0009196154,E
ZTF18abznmrj,0.17979153,0.10081992,RRL
ZTF18acehzkg,0.1620873,0.14443234,E
ZTF18aaxzaee,0.41195434,0.39483294,RRL
ZTF17aabtfmb,0.22825399,0.34736732,E
ZTF18abvbnub,0.2364068,0.21017827,RRL
ZTF18aavpekw,0.46156877,0.25228518,RRL
ZTF18abcjrlu,0.3285708,0.37464643,E
ZTF18abmmhvn,0.9169185,0.17053175,LPV
ZTF17aaabeap,0.50023377,0.41390747,RRL
ZTF17aaacdxz,0.20111918,0.148364,E
ZTF18abcttih,0.2689161,0.009445016,E
ZTF18aacazjm,0.17341724,0.27658588,Periodic-Other
ZTF18abnvunu,0.8279089,0.026290463,LPV
