oid,x,y,target
ZTF18abwkuxl,0.3600921,0.1817359,Periodic-Other
ZTF18abznqba,0.34586626,0.4140303,RRL
ZTF17aadpjlu,0.10776509,0.33839643,E
ZTF18abwjzou,0.22413106,0.2989704,RRL
ZTF19aaaphag,0.0045252945,0.8158225,E
ZTF18aaafbrr,0.24310696,0.27579,RRL
ZTF18abudwmp,0.47853267,0.18778516,E
ZTF19abbxqsk,0.34102806,0.15620628,E
ZTF18aazwbwx,0.2665994,0.5113292,RRL
ZTF18abrztfj,0.34648612,0.772288,LPV
ZTF18aajrdae,0.33790708,0.22372614,Periodic-Other
ZTF18aajwrel,0.4079838,0.15671645,E
ZTF17aaagvzh,0.08703858,0.7389191,RRL
ZTF18abewfaj,0.46931627,0.1748089,RRL
ZTF18aczenlg,0.42563713,0.50716525,RRL
ZTF18aaacmzz,0.08080602,0.33042672,E
ZTF18abnclgq,0.33791754,0.22403057,Periodic-Other
ZTF18abymyyo,0.46413,0.52815914,RRL
ZTF17aaansfn,0.18611476,0.5186886,RRL
ZTF18abaaluh,0.1516835,0.4034768,RRL
ZTF19acaipgc,0.33171397,0.22574449,E
ZTF18aabhxkb,0.2226519,0.29573506,E
ZTF18abajxkh,0.29643536,0.3673802,E
ZTF17aaabnsi,0.33089522,0.43577883,E
ZTF17aabrixz,0.05133134,0.6216528,E
ZTF18achcytr,0.40065798,0.14602578,E
ZTF19aateuds,0.49232897,0.19584265,E
ZTF18acrvbck,0.4350526,0.45164865,E
ZTF18abndgwi,0.20406233,0.51202977,E
ZTF17aabulej,0.01409361,0.8246428,RRL
ZTF18abgdfhh,0.48194343,0.37976694,RRL
ZTF18abcoxyd,0.2470128,0.75282604,LPV
ZTF19aamwqwo,0.25296587,0.3747713,E
ZTF18aazwncg,0.102304816,0.2989905,E
ZTF17aacngho,0.35001418,0.7818088,LPV
ZTF19aaydqcg,0.4935345,0.506618,RRL
ZTF18abcyzzn,0.3561991,0.60495555,LPV
ZTF18abdlcag,0.41639385,0.45269877,RRL
ZTF18abnyhdj,0.24792817,0.36272407,RRL
ZTF18abgddsw,0.4639392,0.39902273,RRL
ZTF19aaljekf,0.44486898,0.46134716,RRL
ZTF18acrdlht,0.021816032,0.77346265,E
ZTF18aammfrf,0.031012602,0.8208247,RRL
ZTF17aabxidu,0.45480904,0.57785565,E
ZTF18abmdsct,0.3705757,0.35140395,RRL
ZTF18adakwbe,0.105375074,0.5956881,RRL
ZTF17aadetcw,0.14448601,0.46702084,E
ZTF18accgnct,0.31158102,0.396873,RRL
ZTF18abgitjv,0.36632127,0.17341359,E
ZTF18abgddpl,0.40078256,0.45655435,RRL
ZTF18accpmyt,0.43475124,0.17828333,E
ZTF18aavllfk,0.45898217,0.7362566,LPV
ZTF18abahuye,0.30217397,0.6099742,LPV
ZTF18aaiirkg,0.18758112,0.46975845,RRL
ZTF17aacwmxw,0.004923017,0.65241444,E
ZTF17aaadzrt,0.32641503,0.7861002,LPV
ZTF18abdlhqv,0.4519805,0.5280914,RRL
ZTF18aaadttz,0.19284922,0.3207723,E
ZTF18aczbylt,0.27860913,0.3024045,E
ZTF18abzgszi,0.28085604,0.2808827,E
ZTF17aacffsa,0.19791415,0.33126068,E
ZTF18aaoehqd,0.010783016,0.8719606,RRL
ZTF19aatyret,0.5063795,0.61390823,LPV
ZTF18abcgybj,0.40423217,0.6883083,LPV
ZTF18abetdge,0.06207355,0.8670222,RRL
ZTF18abdrntk,0.5152833,0.56033,RRL
ZTF18absgise,0.2973964,0.37800717,RRL
ZTF18abtvguo,0.15941514,0.7573955,RRL
ZTF18aabvnkx,0.39929947,0.53805494,RRL
ZTF17aabxlyl,0.15257095,0.4729663,RRL
ZTF18ablmjue,0.24690048,0.31614175,E
ZTF18aajbpze,0.060582656,0.254289,E
ZTF18abdjymr,0.38227436,0.8814142,LPV
ZTF19aaxlgat,0.3087243,0.31751636,E
ZTF17aabsaie,0.26895356,0.33967355,E
ZTF17aabvwml,0.2999357,0.40508735,E
ZTF18abjrfsz,0.34306586,0.3424272,E
ZTF18acruykm,0.39793077,0.1774591,E
ZTF17aabrlec,0.012321393,0.89556456,RRL
ZTF18ablrmji,0.2215169,0.39471775,RRL
